Program	Message	Time	Details
PAC-MAN Championship Edition DX+	key up	4323068	Left
PAC-MAN Championship Edition DX+	key down	4323162	Down
PAC-MAN Championship Edition DX+	key down	4323864	Right
PAC-MAN Championship Edition DX+	key up	4323895	Down
PAC-MAN Championship Edition DX+	key down	4324394	Up
PAC-MAN Championship Edition DX+	key up	4324410	Right
PAC-MAN Championship Edition DX+	key up	4325002	Up
PAC-MAN Championship Edition DX+	key down	4325034	Left
PAC-MAN Championship Edition DX+	key down	4325314	Down
PAC-MAN Championship Edition DX+	key up	4325377	Left
PAC-MAN Championship Edition DX+	key down	4326001	Right
PAC-MAN Championship Edition DX+	key up	4326016	Down
PAC-MAN Championship Edition DX+	key down	4327030	Down
PAC-MAN Championship Edition DX+	key up	4327077	Right
PAC-MAN Championship Edition DX+	key down	4327732	Left
PAC-MAN Championship Edition DX+	key up	4327748	Down
PAC-MAN Championship Edition DX+	key down	4328294	Right
PAC-MAN Championship Edition DX+	key up	4328310	Left
PAC-MAN Championship Edition DX+	key down	4328856	Down
PAC-MAN Championship Edition DX+	key up	4328934	Right
PAC-MAN Championship Edition DX+	key down	4329230	Left
PAC-MAN Championship Edition DX+	key up	4329230	Down
PAC-MAN Championship Edition DX+	key up	4330322	Left
PAC-MAN Championship Edition DX+	key down	4338107	Return
PAC-MAN Championship Edition DX+	key up	4338247	Return
PAC-MAN Championship Edition DX+	key down	4339620	Return
PAC-MAN Championship Edition DX+	key up	4339776	Return
PAC-MAN Championship Edition DX+	key down	4342724	Back
PAC-MAN Championship Edition DX+	key up	4342818	Back
PAC-MAN Championship Edition DX+	key down	4343426	Down
PAC-MAN Championship Edition DX+	key up	4343551	Down
PAC-MAN Championship Edition DX+	key down	4344456	Down
PAC-MAN Championship Edition DX+	key up	4344565	Down
PAC-MAN Championship Edition DX+	key down	4344659	Down
PAC-MAN Championship Edition DX+	key up	4344721	Down
PAC-MAN Championship Edition DX+	key down	4344799	Down
PAC-MAN Championship Edition DX+	key up	4344893	Down
PAC-MAN Championship Edition DX+	key down	4344971	Down
PAC-MAN Championship Edition DX+	key up	4345002	Down
PAC-MAN Championship Edition DX+	key down	4345080	Down
PAC-MAN Championship Edition DX+	key up	4345158	Down
PAC-MAN Championship Edition DX+	key down	4345220	Down
PAC-MAN Championship Edition DX+	key up	4345298	Down
PAC-MAN Championship Edition DX+	key down	4345345	Down
PAC-MAN Championship Edition DX+	key up	4345439	Down
PAC-MAN Championship Edition DX+	key down	4345657	Down
PAC-MAN Championship Edition DX+	key up	4346905	Down
PAC-MAN Championship Edition DX+	key down	4347030	Up
PAC-MAN Championship Edition DX+	key up	4349448	Up
PAC-MAN Championship Edition DX+	key down	4349651	Down
PAC-MAN Championship Edition DX+	key up	4349760	Down
PAC-MAN Championship Edition DX+	key down	4349947	Return
PAC-MAN Championship Edition DX+	key up	4350072	Return
PAC-MAN Championship Edition DX+	key down	4351413	Return
PAC-MAN Championship Edition DX+	key up	4351554	Return
PAC-MAN Championship Edition DX+	key down	4356062	Up
PAC-MAN Championship Edition DX+	key up	4356390	Up
PAC-MAN Championship Edition DX+	key down	4356624	Right
PAC-MAN Championship Edition DX+	key up	4357154	Right
PAC-MAN Championship Edition DX+	key down	4357778	Down
PAC-MAN Championship Edition DX+	key up	4358075	Down
PAC-MAN Championship Edition DX+	key down	4358355	Left
PAC-MAN Championship Edition DX+	key up	4358855	Left
PAC-MAN Championship Edition DX+	key down	4359650	Up
PAC-MAN Championship Edition DX+	key up	4359931	Up
PAC-MAN Championship Edition DX+	key down	4360383	Right
PAC-MAN Championship Edition DX+	key up	4360773	Right
PAC-MAN Championship Edition DX+	key down	4362068	Down
PAC-MAN Championship Edition DX+	key up	4362365	Down
PAC-MAN Championship Edition DX+	key down	4362692	Left
PAC-MAN Championship Edition DX+	key up	4363176	Left
PAC-MAN Championship Edition DX+	key down	4364346	Up
PAC-MAN Championship Edition DX+	key up	4364642	Up
PAC-MAN Championship Edition DX+	key down	4365079	Right
PAC-MAN Championship Edition DX+	key up	4365391	Right
PAC-MAN Championship Edition DX+	key down	4366779	Down
PAC-MAN Championship Edition DX+	key up	4367060	Down
PAC-MAN Championship Edition DX+	key down	4367325	Left
PAC-MAN Championship Edition DX+	key up	4367606	Left
PAC-MAN Championship Edition DX+	key down	4368698	Up
PAC-MAN Championship Edition DX+	key up	4368917	Up
PAC-MAN Championship Edition DX+	key down	4369478	Left
PAC-MAN Championship Edition DX+	key up	4369697	Left
PAC-MAN Championship Edition DX+	key down	4370960	Down
PAC-MAN Championship Edition DX+	key up	4371257	Down
PAC-MAN Championship Edition DX+	key down	4371943	Right
PAC-MAN Championship Edition DX+	key up	4372193	Right
PAC-MAN Championship Edition DX+	key down	4372739	Up
PAC-MAN Championship Edition DX+	key up	4372864	Up
PAC-MAN Championship Edition DX+	key down	4373410	Left
PAC-MAN Championship Edition DX+	key up	4373612	Left
PAC-MAN Championship Edition DX+	key down	4373815	Down
PAC-MAN Championship Edition DX+	key up	4374018	Down
PAC-MAN Championship Edition DX+	key down	4374158	Right
PAC-MAN Championship Edition DX+	key up	4374377	Right
PAC-MAN Championship Edition DX+	key down	4374548	Down
PAC-MAN Championship Edition DX+	key up	4375172	Down
PAC-MAN Championship Edition DX+	key down	4375640	Left
PAC-MAN Championship Edition DX+	key up	4375921	Left
PAC-MAN Championship Edition DX+	key down	4376748	Up
PAC-MAN Championship Edition DX+	key up	4376982	Up
PAC-MAN Championship Edition DX+	key down	4377434	Left
PAC-MAN Championship Edition DX+	key up	4377856	Left
PAC-MAN Championship Edition DX+	key down	4378542	Down
PAC-MAN Championship Edition DX+	key up	4378745	Down
PAC-MAN Championship Edition DX+	key down	4378792	Left
PAC-MAN Championship Edition DX+	key up	4379182	Left
PAC-MAN Championship Edition DX+	key down	4380024	Up
PAC-MAN Championship Edition DX+	key up	4380539	Up
PAC-MAN Championship Edition DX+	key down	4380679	Right
PAC-MAN Championship Edition DX+	key up	4381132	Right
PAC-MAN Championship Edition DX+	key down	4382380	Down
PAC-MAN Championship Edition DX+	key up	4382816	Down
PAC-MAN Championship Edition DX+	key down	4382863	Left
PAC-MAN Championship Edition DX+	key up	4383347	Left
PAC-MAN Championship Edition DX+	key down	4383362	Up
PAC-MAN Championship Edition DX+	key up	4384049	Up
PAC-MAN Championship Edition DX+	key down	4384111	Right
PAC-MAN Championship Edition DX+	key down	4384564	Down
PAC-MAN Championship Edition DX+	key up	4384579	Right
PAC-MAN Championship Edition DX+	key up	4385344	Down
PAC-MAN Championship Edition DX+	key down	4385375	Left
PAC-MAN Championship Edition DX+	key up	4386732	Left
PAC-MAN Championship Edition DX+	key down	4387684	Up
PAC-MAN Championship Edition DX+	key up	4388011	Up
PAC-MAN Championship Edition DX+	key down	4388183	Right
PAC-MAN Championship Edition DX+	key up	4388776	Right
PAC-MAN Championship Edition DX+	key down	4389571	Down
PAC-MAN Championship Edition DX+	key up	4389836	Down
PAC-MAN Championship Edition DX+	key down	4390195	Left
PAC-MAN Championship Edition DX+	key up	4390460	Left
PAC-MAN Championship Edition DX+	key down	4392208	Up
PAC-MAN Championship Edition DX+	key up	4392364	Up
PAC-MAN Championship Edition DX+	key down	4392395	Right
PAC-MAN Championship Edition DX+	key up	4392629	Right
PAC-MAN Championship Edition DX+	key down	4392660	Up
PAC-MAN Championship Edition DX+	key up	4392847	Up
PAC-MAN Championship Edition DX+	key down	4392894	Right
PAC-MAN Championship Edition DX+	key up	4393378	Right
PAC-MAN Championship Edition DX+	key down	4394626	Down
PAC-MAN Championship Edition DX+	key up	4394782	Down
PAC-MAN Championship Edition DX+	key down	4394906	Left
PAC-MAN Championship Edition DX+	key up	4395125	Left
PAC-MAN Championship Edition DX+	key down	4395218	Down
PAC-MAN Championship Edition DX+	key up	4395359	Down
PAC-MAN Championship Edition DX+	key down	4395406	Left
PAC-MAN Championship Edition DX+	key up	4395718	Left
PAC-MAN Championship Edition DX+	key down	4397075	Up
PAC-MAN Championship Edition DX+	key up	4397278	Up
PAC-MAN Championship Edition DX+	key down	4397668	Right
PAC-MAN Championship Edition DX+	key up	4398089	Right
PAC-MAN Championship Edition DX+	key down	4400523	Down
PAC-MAN Championship Edition DX+	key up	4400694	Down
PAC-MAN Championship Edition DX+	key down	4400913	Left
PAC-MAN Championship Edition DX+	key up	4401240	Left
PAC-MAN Championship Edition DX+	key down	4402441	Up
PAC-MAN Championship Edition DX+	key up	4402675	Up
PAC-MAN Championship Edition DX+	key down	4403003	Left
PAC-MAN Championship Edition DX+	key up	4403268	Left
PAC-MAN Championship Edition DX+	key down	4404001	Down
PAC-MAN Championship Edition DX+	key up	4404251	Down
PAC-MAN Championship Edition DX+	key down	4405047	Right
PAC-MAN Championship Edition DX+	key up	4405218	Right
PAC-MAN Championship Edition DX+	key down	4405655	Up
PAC-MAN Championship Edition DX+	key up	4405795	Up
PAC-MAN Championship Edition DX+	key down	4406232	Left
PAC-MAN Championship Edition DX+	key up	4406419	Left
PAC-MAN Championship Edition DX+	key down	4406544	Down
PAC-MAN Championship Edition DX+	key up	4406747	Down
PAC-MAN Championship Edition DX+	key down	4406841	Right
PAC-MAN Championship Edition DX+	key up	4407059	Right
PAC-MAN Championship Edition DX+	key down	4407558	Down
PAC-MAN Championship Edition DX+	key up	4407823	Down
PAC-MAN Championship Edition DX+	key down	4408479	Left
PAC-MAN Championship Edition DX+	key up	4408791	Left
PAC-MAN Championship Edition DX+	key down	4408931	Right
PAC-MAN Championship Edition DX+	key down	4409321	Up
PAC-MAN Championship Edition DX+	key up	4409321	Right
PAC-MAN Championship Edition DX+	key down	4409493	Right
PAC-MAN Championship Edition DX+	key up	4409493	Up
PAC-MAN Championship Edition DX+	key up	4410647	Right
PAC-MAN Championship Edition DX+	key down	4410663	Up
PAC-MAN Championship Edition DX+	key up	4411115	Up
PAC-MAN Championship Edition DX+	key down	4411879	Right
PAC-MAN Championship Edition DX+	key up	4413049	Right
PAC-MAN Championship Edition DX+	key down	4413642	Down
PAC-MAN Championship Edition DX+	key up	4413829	Down
PAC-MAN Championship Edition DX+	key down	4414079	Left
PAC-MAN Championship Edition DX+	key up	4414313	Left
PAC-MAN Championship Edition DX+	key down	4414578	Up
PAC-MAN Championship Edition DX+	key up	4414812	Up
PAC-MAN Championship Edition DX+	key down	4415249	Right
PAC-MAN Championship Edition DX+	key up	4415686	Right
PAC-MAN Championship Edition DX+	key down	4415779	Down
PAC-MAN Championship Edition DX+	key up	4416341	Down
PAC-MAN Championship Edition DX+	key down	4416481	Left
PAC-MAN Championship Edition DX+	key up	4416731	Left
PAC-MAN Championship Edition DX+	key down	4418712	Up
PAC-MAN Championship Edition DX+	key up	4418868	Up
PAC-MAN Championship Edition DX+	key down	4419118	Right
PAC-MAN Championship Edition DX+	key up	4419367	Right
PAC-MAN Championship Edition DX+	key down	4420881	Down
PAC-MAN Championship Edition DX+	key up	4421052	Down
PAC-MAN Championship Edition DX+	key down	4421317	Left
PAC-MAN Championship Edition DX+	key up	4421614	Left
PAC-MAN Championship Edition DX+	key down	4422612	Down
PAC-MAN Championship Edition DX+	key up	4422815	Down
PAC-MAN Championship Edition DX+	key down	4423158	Left
PAC-MAN Championship Edition DX+	key up	4423377	Left
PAC-MAN Championship Edition DX+	key down	4423720	Up
PAC-MAN Championship Edition DX+	key up	4424110	Up
PAC-MAN Championship Edition DX+	key down	4424859	Right
PAC-MAN Championship Edition DX+	key up	4425202	Right
PAC-MAN Championship Edition DX+	key down	4426528	Up
PAC-MAN Championship Edition DX+	key up	4426731	Up
PAC-MAN Championship Edition DX+	key down	4426918	Right
PAC-MAN Championship Edition DX+	key up	4427355	Right
PAC-MAN Championship Edition DX+	key down	4427667	Down
PAC-MAN Championship Edition DX+	key up	4427869	Down
PAC-MAN Championship Edition DX+	key down	4428712	Left
PAC-MAN Championship Edition DX+	key up	4428946	Left
PAC-MAN Championship Edition DX+	key down	4431052	Up
PAC-MAN Championship Edition DX+	key up	4431161	Up
PAC-MAN Championship Edition DX+	key down	4431223	Left
PAC-MAN Championship Edition DX+	key down	4431442	Up
PAC-MAN Championship Edition DX+	key up	4431442	Left
PAC-MAN Championship Edition DX+	key up	4431645	Up
PAC-MAN Championship Edition DX+	key down	4432144	Right
PAC-MAN Championship Edition DX+	key up	4432409	Right
PAC-MAN Championship Edition DX+	key down	4433174	Down
PAC-MAN Championship Edition DX+	key up	4433423	Down
PAC-MAN Championship Edition DX+	key down	4434281	Right
PAC-MAN Championship Edition DX+	key up	4434609	Right
PAC-MAN Championship Edition DX+	key down	4434874	Down
PAC-MAN Championship Edition DX+	key up	4435124	Down
PAC-MAN Championship Edition DX+	key down	4435342	Right
PAC-MAN Championship Edition DX+	key up	4435623	Right
PAC-MAN Championship Edition DX+	key down	4436325	Up
PAC-MAN Championship Edition DX+	key up	4436590	Up
PAC-MAN Championship Edition DX+	key down	4437089	Left
PAC-MAN Championship Edition DX+	key up	4437401	Left
PAC-MAN Championship Edition DX+	key down	4437417	Up
PAC-MAN Championship Edition DX+	key up	4437588	Up
PAC-MAN Championship Edition DX+	key down	4437651	Left
PAC-MAN Championship Edition DX+	key up	4438181	Left
PAC-MAN Championship Edition DX+	key down	4439289	Down
PAC-MAN Championship Edition DX+	key up	4439538	Down
PAC-MAN Championship Edition DX+	key down	4440240	Left
PAC-MAN Championship Edition DX+	key up	4440474	Left
PAC-MAN Championship Edition DX+	key down	4441239	Up
PAC-MAN Championship Edition DX+	key up	4441535	Up
PAC-MAN Championship Edition DX+	key down	4442612	Return
PAC-MAN Championship Edition DX+	key down	4442612	Up
PAC-MAN Championship Edition DX+	key up	4442736	Up
PAC-MAN Championship Edition DX+	key up	4442752	Return
PAC-MAN Championship Edition DX+	key down	4442892	Right
PAC-MAN Championship Edition DX+	key up	4443267	Right
PAC-MAN Championship Edition DX+	key down	4444140	Down
PAC-MAN Championship Edition DX+	key up	4444624	Down
PAC-MAN Championship Edition DX+	key down	4444905	Left
PAC-MAN Championship Edition DX+	key up	4445201	Left
PAC-MAN Championship Edition DX+	key down	4445279	Up
PAC-MAN Championship Edition DX+	key up	4445482	Up
PAC-MAN Championship Edition DX+	key down	4445638	Right
PAC-MAN Championship Edition DX+	key up	4445778	Right
PAC-MAN Championship Edition DX+	key down	4445919	Down
PAC-MAN Championship Edition DX+	key up	4446090	Down
PAC-MAN Championship Edition DX+	key down	4446106	Right
PAC-MAN Championship Edition DX+	key down	4446278	Up
PAC-MAN Championship Edition DX+	key up	4446309	Right
PAC-MAN Championship Edition DX+	key up	4446558	Up
PAC-MAN Championship Edition DX+	key down	4446652	Down
PAC-MAN Championship Edition DX+	key up	4447089	Down
PAC-MAN Championship Edition DX+	key down	4447136	Left
PAC-MAN Championship Edition DX+	key up	4447838	Left
PAC-MAN Championship Edition DX+	key down	4447916	Up
PAC-MAN Championship Edition DX+	key up	4448040	Up
PAC-MAN Championship Edition DX+	key down	4449210	Right
PAC-MAN Championship Edition DX+	key up	4450084	Right
PAC-MAN Championship Edition DX+	key down	4450100	Down
PAC-MAN Championship Edition DX+	key up	4450318	Down
PAC-MAN Championship Edition DX+	key down	4450334	Left
PAC-MAN Championship Edition DX+	key up	4450833	Left
PAC-MAN Championship Edition DX+	key down	4451160	Down
PAC-MAN Championship Edition DX+	key up	4451597	Down
PAC-MAN Championship Edition DX+	key down	4451831	Right
PAC-MAN Championship Edition DX+	key up	4452268	Right
PAC-MAN Championship Edition DX+	key down	4452330	Up
PAC-MAN Championship Edition DX+	key up	4452471	Up
PAC-MAN Championship Edition DX+	key down	4452845	Left
PAC-MAN Championship Edition DX+	key up	4453079	Left
PAC-MAN Championship Edition DX+	key down	4453126	Down
PAC-MAN Championship Edition DX+	key up	4453391	Down
PAC-MAN Championship Edition DX+	key down	4453485	Right
PAC-MAN Championship Edition DX+	key up	4453859	Right
PAC-MAN Championship Edition DX+	key down	4454202	Down
PAC-MAN Championship Edition DX+	key up	4454748	Down
PAC-MAN Championship Edition DX+	key down	4454967	Left
PAC-MAN Championship Edition DX+	key up	4455903	Left
PAC-MAN Championship Edition DX+	key down	4456152	Right
PAC-MAN Championship Edition DX+	key down	4456714	Up
PAC-MAN Championship Edition DX+	key up	4456714	Right
PAC-MAN Championship Edition DX+	key up	4456854	Up
PAC-MAN Championship Edition DX+	key down	4456948	Right
PAC-MAN Championship Edition DX+	key down	4457931	Up
PAC-MAN Championship Edition DX+	key up	4457946	Right
PAC-MAN Championship Edition DX+	key down	4458882	Left
PAC-MAN Championship Edition DX+	key up	4458914	Up
PAC-MAN Championship Edition DX+	key down	4459179	Right
PAC-MAN Championship Edition DX+	key up	4459179	Left
PAC-MAN Championship Edition DX+	key down	4460754	Down
PAC-MAN Championship Edition DX+	key up	4460786	Right
PAC-MAN Championship Edition DX+	key down	4461066	Left
PAC-MAN Championship Edition DX+	key up	4461082	Down
PAC-MAN Championship Edition DX+	key down	4461472	Up
PAC-MAN Championship Edition DX+	key up	4461519	Left
PAC-MAN Championship Edition DX+	key down	4462158	Right
PAC-MAN Championship Edition DX+	key up	4462174	Up
PAC-MAN Championship Edition DX+	key down	4463157	Down
PAC-MAN Championship Edition DX+	key up	4463219	Right
PAC-MAN Championship Edition DX+	key down	4464171	Left
PAC-MAN Championship Edition DX+	key up	4464187	Down
PAC-MAN Championship Edition DX+	key down	4464826	Up
PAC-MAN Championship Edition DX+	key up	4464842	Left
PAC-MAN Championship Edition DX+	key down	4465154	Left
PAC-MAN Championship Edition DX+	key up	4465169	Up
PAC-MAN Championship Edition DX+	key down	4465887	Down
PAC-MAN Championship Edition DX+	key up	4465918	Left
PAC-MAN Championship Edition DX+	key down	4466355	Left
PAC-MAN Championship Edition DX+	key up	4466371	Down
PAC-MAN Championship Edition DX+	key up	4466620	Left
PAC-MAN Championship Edition DX+	key down	4466636	Up
PAC-MAN Championship Edition DX+	key up	4467104	Up
PAC-MAN Championship Edition DX+	key down	4467416	Right
PAC-MAN Championship Edition DX+	key down	4467884	Down
PAC-MAN Championship Edition DX+	key up	4467899	Right
PAC-MAN Championship Edition DX+	key up	4468258	Down
PAC-MAN Championship Edition DX+	key down	4468274	Right
PAC-MAN Championship Edition DX+	key up	4468757	Right
PAC-MAN Championship Edition DX+	key down	4468773	Up
PAC-MAN Championship Edition DX+	key down	4469225	Left
PAC-MAN Championship Edition DX+	key up	4469241	Up
PAC-MAN Championship Edition DX+	key down	4469335	Up
PAC-MAN Championship Edition DX+	key up	4469366	Left
PAC-MAN Championship Edition DX+	key down	4469756	Left
PAC-MAN Championship Edition DX+	key up	4469771	Up
PAC-MAN Championship Edition DX+	key down	4469927	Up
PAC-MAN Championship Edition DX+	key up	4469959	Left
PAC-MAN Championship Edition DX+	key down	4470130	Right
PAC-MAN Championship Edition DX+	key up	4470161	Up
PAC-MAN Championship Edition DX+	key up	4470910	Right
PAC-MAN Championship Edition DX+	key down	4470941	Up
PAC-MAN Championship Edition DX+	key up	4471269	Up
PAC-MAN Championship Edition DX+	key down	4472205	Right
PAC-MAN Championship Edition DX+	key up	4472455	Right
PAC-MAN Championship Edition DX+	key down	4472470	Up
PAC-MAN Championship Edition DX+	key up	4472642	Up
PAC-MAN Championship Edition DX+	key down	4472657	Left
PAC-MAN Championship Edition DX+	key down	4472891	Down
PAC-MAN Championship Edition DX+	key up	4472891	Left
PAC-MAN Championship Edition DX+	key up	4473079	Down
PAC-MAN Championship Edition DX+	key down	4473094	Left
PAC-MAN Championship Edition DX+	key down	4473437	Up
PAC-MAN Championship Edition DX+	key up	4473484	Left
PAC-MAN Championship Edition DX+	key up	4473905	Up
PAC-MAN Championship Edition DX+	key down	4474389	Right
PAC-MAN Championship Edition DX+	key up	4474623	Right
PAC-MAN Championship Edition DX+	key down	4474732	Up
PAC-MAN Championship Edition DX+	key up	4475029	Up
PAC-MAN Championship Edition DX+	key down	4475185	Left
PAC-MAN Championship Edition DX+	key up	4475528	Left
PAC-MAN Championship Edition DX+	key down	4475637	Down
PAC-MAN Championship Edition DX+	key up	4475918	Down
PAC-MAN Championship Edition DX+	key down	4476245	Up
PAC-MAN Championship Edition DX+	key up	4476355	Up
PAC-MAN Championship Edition DX+	key down	4476370	Left
PAC-MAN Championship Edition DX+	key up	4477088	Left
PAC-MAN Championship Edition DX+	key down	4477119	Down
PAC-MAN Championship Edition DX+	key up	4477306	Down
PAC-MAN Championship Edition DX+	key down	4477353	Right
PAC-MAN Championship Edition DX+	key up	4477743	Right
PAC-MAN Championship Edition DX+	key down	4477790	Up
PAC-MAN Championship Edition DX+	key up	4478039	Up
PAC-MAN Championship Edition DX+	key down	4478195	Left
PAC-MAN Championship Edition DX+	key up	4478429	Left
PAC-MAN Championship Edition DX+	key down	4478507	Right
PAC-MAN Championship Edition DX+	key up	4478695	Right
PAC-MAN Championship Edition DX+	key down	4478757	Down
PAC-MAN Championship Edition DX+	key up	4479662	Down
PAC-MAN Championship Edition DX+	key down	4479896	Left
PAC-MAN Championship Edition DX+	key down	4480130	Up
PAC-MAN Championship Edition DX+	key up	4480145	Left
PAC-MAN Championship Edition DX+	key down	4480317	Left
PAC-MAN Championship Edition DX+	key up	4480317	Up
PAC-MAN Championship Edition DX+	key down	4480504	Up
PAC-MAN Championship Edition DX+	key up	4480520	Left
PAC-MAN Championship Edition DX+	key up	4481066	Up
PAC-MAN Championship Edition DX+	key down	4481222	Left
PAC-MAN Championship Edition DX+	key down	4481799	Down
PAC-MAN Championship Edition DX+	key up	4481830	Left
PAC-MAN Championship Edition DX+	key up	4482298	Down
PAC-MAN Championship Edition DX+	key down	4483437	Right
PAC-MAN Championship Edition DX+	key up	4483733	Right
PAC-MAN Championship Edition DX+	key down	4484030	Up
PAC-MAN Championship Edition DX+	key up	4484186	Up
PAC-MAN Championship Edition DX+	key down	4484217	Right
PAC-MAN Championship Edition DX+	key up	4484794	Right
PAC-MAN Championship Edition DX+	key down	4485106	Down
PAC-MAN Championship Edition DX+	key up	4485652	Down
PAC-MAN Championship Edition DX+	key down	4486073	Left
PAC-MAN Championship Edition DX+	key up	4486604	Left
PAC-MAN Championship Edition DX+	key down	4486853	Up
PAC-MAN Championship Edition DX+	key up	4487353	Up
PAC-MAN Championship Edition DX+	key down	4488055	Down
PAC-MAN Championship Edition DX+	key up	4488242	Down
PAC-MAN Championship Edition DX+	key down	4488351	Right
PAC-MAN Championship Edition DX+	key up	4488569	Right
PAC-MAN Championship Edition DX+	key down	4488679	Return
PAC-MAN Championship Edition DX+	key up	4488757	Return
PAC-MAN Championship Edition DX+	key down	4488881	Up
PAC-MAN Championship Edition DX+	key up	4489006	Up
PAC-MAN Championship Edition DX+	key down	4489287	Up
PAC-MAN Championship Edition DX+	key up	4489568	Up
PAC-MAN Championship Edition DX+	key down	4490894	Right
PAC-MAN Championship Edition DX+	key up	4491175	Right
PAC-MAN Championship Edition DX+	key down	4491206	Down
PAC-MAN Championship Edition DX+	key down	4491409	Left
PAC-MAN Championship Edition DX+	key up	4491424	Down
PAC-MAN Championship Edition DX+	key up	4491783	Left
PAC-MAN Championship Edition DX+	key down	4491861	Up
PAC-MAN Championship Edition DX+	key down	4492048	Right
PAC-MAN Championship Edition DX+	key up	4492079	Up
PAC-MAN Championship Edition DX+	key down	4492360	Down
PAC-MAN Championship Edition DX+	key up	4492376	Right
PAC-MAN Championship Edition DX+	key down	4492906	Left
PAC-MAN Championship Edition DX+	key up	4492906	Down
PAC-MAN Championship Edition DX+	key down	4494108	Up
PAC-MAN Championship Edition DX+	key up	4494123	Left
PAC-MAN Championship Edition DX+	key up	4494685	Up
PAC-MAN Championship Edition DX+	key down	4494778	Left
PAC-MAN Championship Edition DX+	key down	4495683	Down
PAC-MAN Championship Edition DX+	key up	4495730	Left
PAC-MAN Championship Edition DX+	key up	4496307	Down
PAC-MAN Championship Edition DX+	key down	4496806	Right
PAC-MAN Championship Edition DX+	key up	4497072	Right
PAC-MAN Championship Edition DX+	key down	4497571	Up
PAC-MAN Championship Edition DX+	key up	4497805	Up
PAC-MAN Championship Edition DX+	key down	4498117	Left
PAC-MAN Championship Edition DX+	key up	4498398	Left
PAC-MAN Championship Edition DX+	key down	4498585	Left
PAC-MAN Championship Edition DX+	key up	4498694	Left
PAC-MAN Championship Edition DX+	key down	4498819	Down
PAC-MAN Championship Edition DX+	key up	4499053	Down
PAC-MAN Championship Edition DX+	key down	4499068	Left
PAC-MAN Championship Edition DX+	key up	4499380	Left
PAC-MAN Championship Edition DX+	key down	4499412	Up
PAC-MAN Championship Edition DX+	key up	4499583	Up
PAC-MAN Championship Edition DX+	key down	4499692	Left
PAC-MAN Championship Edition DX+	key up	4500036	Left
PAC-MAN Championship Edition DX+	key down	4500270	Down
PAC-MAN Championship Edition DX+	key up	4500722	Down
PAC-MAN Championship Edition DX+	key down	4500847	Right
PAC-MAN Championship Edition DX+	key up	4501221	Right
PAC-MAN Championship Edition DX+	key down	4501346	Up
PAC-MAN Championship Edition DX+	key down	4501486	Right
PAC-MAN Championship Edition DX+	key up	4501502	Up
PAC-MAN Championship Edition DX+	key up	4501767	Right
PAC-MAN Championship Edition DX+	key down	4501798	Up
PAC-MAN Championship Edition DX+	key up	4502157	Up
PAC-MAN Championship Edition DX+	key down	4502360	Up
PAC-MAN Championship Edition DX+	key up	4502516	Up
PAC-MAN Championship Edition DX+	key down	4502641	Right
PAC-MAN Championship Edition DX+	key down	4503078	Down
PAC-MAN Championship Edition DX+	key up	4503124	Right
PAC-MAN Championship Edition DX+	key up	4503296	Down
PAC-MAN Championship Edition DX+	key down	4503312	Left
PAC-MAN Championship Edition DX+	key down	4503530	Down
PAC-MAN Championship Edition DX+	key up	4503546	Left
PAC-MAN Championship Edition DX+	key up	4503826	Down
PAC-MAN Championship Edition DX+	key down	4503873	Right
PAC-MAN Championship Edition DX+	key down	4504201	Up
PAC-MAN Championship Edition DX+	key up	4504216	Right
PAC-MAN Championship Edition DX+	key up	4504606	Up
PAC-MAN Championship Edition DX+	key down	4504700	Left
PAC-MAN Championship Edition DX+	key down	4505106	Down
PAC-MAN Championship Edition DX+	key up	4505137	Left
PAC-MAN Championship Edition DX+	key down	4505683	Left
PAC-MAN Championship Edition DX+	key up	4505683	Down
PAC-MAN Championship Edition DX+	key down	4507024	Up
PAC-MAN Championship Edition DX+	key up	4507024	Left
PAC-MAN Championship Edition DX+	key up	4507243	Up
PAC-MAN Championship Edition DX+	key down	4507274	Right
PAC-MAN Championship Edition DX+	key up	4507414	Right
PAC-MAN Championship Edition DX+	key down	4507602	Up
PAC-MAN Championship Edition DX+	key up	4507836	Up
PAC-MAN Championship Edition DX+	key down	4507882	Left
PAC-MAN Championship Edition DX+	key up	4508428	Left
PAC-MAN Championship Edition DX+	key down	4508522	Down
PAC-MAN Championship Edition DX+	key down	4509162	Right
PAC-MAN Championship Edition DX+	key up	4509208	Down
PAC-MAN Championship Edition DX+	key up	4509364	Right
PAC-MAN Championship Edition DX+	key down	4509380	Up
PAC-MAN Championship Edition DX+	key down	4509552	Right
PAC-MAN Championship Edition DX+	key up	4509567	Up
PAC-MAN Championship Edition DX+	key down	4509786	Up
PAC-MAN Championship Edition DX+	key up	4509801	Right
PAC-MAN Championship Edition DX+	key down	4510066	Right
PAC-MAN Championship Edition DX+	key up	4510098	Up
PAC-MAN Championship Edition DX+	key down	4510425	Down
PAC-MAN Championship Edition DX+	key up	4510441	Right
PAC-MAN Championship Edition DX+	key down	4510690	Right
PAC-MAN Championship Edition DX+	key up	4510690	Down
PAC-MAN Championship Edition DX+	key down	4511564	Up
PAC-MAN Championship Edition DX+	key up	4511564	Right
PAC-MAN Championship Edition DX+	key up	4511689	Up
PAC-MAN Championship Edition DX+	key down	4511782	Down
PAC-MAN Championship Edition DX+	key down	4512016	Right
PAC-MAN Championship Edition DX+	key up	4512079	Right
